car_id,count_total,count_canceled_delay,benefit
409028,2.0,0.0,no benefit
347416,1.0,0.0,no benefit
296633,3.0,0.0,no benefit
201156,1.0,0.0,no benefit
281702,2.0,0.0,no benefit
236059,7.0,0.0,no benefit
396676,2.0,0.0,no benefit
372483,6.0,0.0,no benefit
267021,3.0,0.0,no benefit
334935,3.0,0.0,no benefit
355402,1.0,0.0,no benefit
370490,2.0,0.0,no benefit
277742,1.0,0.0,no benefit
362816,2.0,0.0,no benefit
365518,1.0,0.0,no benefit
343384,4.0,0.0,no benefit
326832,2.0,0.0,no benefit
337437,2.0,0.0,no benefit
411427,1.0,0.0,no benefit
191352,2.0,0.0,no benefit
255576,4.0,0.0,no benefit
398172,5.0,0.0,no benefit
308192,1.0,0.0,no benefit
197198,1.0,0.0,no benefit
394521,2.0,0.0,no benefit
366002,1.0,0.0,no benefit
361887,1.0,0.0,no benefit
275969,1.0,0.0,no benefit
167938,4.0,0.0,no benefit
410881,1.0,0.0,no benefit
361530,1.0,0.0,no benefit
412009,2.0,0.0,no benefit
394058,1.0,0.0,no benefit
377702,2.0,0.0,no benefit
307227,6.0,0.0,no benefit
405841,2.0,0.0,no benefit
386802,5.0,0.0,no benefit
412515,2.0,0.0,no benefit
254177,3.0,0.0,no benefit
244266,4.0,0.0,no benefit
399983,2.0,0.0,no benefit
368067,1.0,0.0,no benefit
411207,8.0,0.0,no benefit
379465,1.0,0.0,no benefit
224375,2.0,0.0,no benefit
350705,3.0,0.0,no benefit
341241,1.0,0.0,no benefit
380806,4.0,0.0,no benefit
310383,5.0,0.0,no benefit
201142,4.0,0.0,no benefit
340594,4.0,0.0,no benefit
349577,1.0,0.0,no benefit
405741,1.0,0.0,no benefit
196257,2.0,0.0,no benefit
405247,1.0,0.0,no benefit
392041,1.0,0.0,no benefit
378342,2.0,0.0,no benefit
308436,1.0,0.0,no benefit
364055,4.0,0.0,no benefit
307845,2.0,0.0,no benefit
264462,1.0,0.0,no benefit
241590,2.0,0.0,no benefit
401911,7.0,0.0,no benefit
410958,2.0,0.0,no benefit
399033,2.0,0.0,no benefit
402767,3.0,0.0,no benefit
406124,5.0,0.0,no benefit
408506,6.0,0.0,no benefit
363095,1.0,0.0,no benefit
377806,2.0,0.0,no benefit
276125,1.0,0.0,no benefit
284054,7.0,0.0,no benefit
227749,2.0,0.0,no benefit
163638,1.0,0.0,no benefit
293800,2.0,0.0,no benefit
194356,4.0,0.0,no benefit
270842,2.0,0.0,no benefit
402782,2.0,0.0,no benefit
321234,1.0,0.0,no benefit
369288,3.0,0.0,no benefit
388252,2.0,0.0,no benefit
375474,1.0,0.0,no benefit
242437,3.0,0.0,no benefit
377920,3.0,0.0,no benefit
411181,1.0,0.0,no benefit
391610,1.0,0.0,no benefit
279334,1.0,0.0,no benefit
410695,1.0,0.0,no benefit
341180,2.0,0.0,no benefit
330600,1.0,0.0,no benefit
322454,2.0,0.0,no benefit
392883,1.0,0.0,no benefit
368382,1.0,0.0,no benefit
415686,1.0,0.0,no benefit
406029,1.0,0.0,no benefit
375166,3.0,0.0,no benefit
415726,3.0,0.0,no benefit
383177,3.0,0.0,no benefit
391802,1.0,0.0,no benefit
369702,3.0,0.0,no benefit
341881,5.0,0.0,no benefit
408271,4.0,0.0,no benefit
387175,2.0,0.0,no benefit
409141,1.0,0.0,no benefit
407937,2.0,0.0,no benefit
300129,1.0,0.0,no benefit
415579,2.0,0.0,no benefit
392891,4.0,0.0,no benefit
280431,2.0,0.0,no benefit
403349,2.0,0.0,no benefit
412480,1.0,0.0,no benefit
413080,3.0,0.0,no benefit
384484,1.0,0.0,no benefit
203773,4.0,0.0,no benefit
410902,1.0,0.0,no benefit
416325,1.0,0.0,no benefit
357980,2.0,0.0,no benefit
331207,2.0,0.0,no benefit
373381,2.0,0.0,no benefit
413859,1.0,0.0,no benefit
179244,2.0,0.0,no benefit
403621,2.0,0.0,no benefit
333107,4.0,0.0,no benefit
283653,1.0,0.0,no benefit
371282,2.0,0.0,no benefit
346402,3.0,0.0,no benefit
321680,1.0,0.0,no benefit
408925,1.0,0.0,no benefit
369870,1.0,0.0,no benefit
401664,1.0,0.0,no benefit
382970,3.0,0.0,no benefit
333753,7.0,0.0,no benefit
415126,1.0,0.0,no benefit
344272,3.0,0.0,no benefit
205325,4.0,0.0,no benefit
361797,1.0,0.0,no benefit
402339,1.0,0.0,no benefit
380768,1.0,0.0,no benefit
389216,2.0,0.0,no benefit
340557,1.0,0.0,no benefit
342749,3.0,0.0,no benefit
363936,4.0,0.0,no benefit
225486,7.0,0.0,no benefit
212178,1.0,0.0,no benefit
414410,2.0,1.0,benefit
410704,1.0,0.0,no benefit
374741,12.0,0.0,no benefit
275873,1.0,0.0,no benefit
336171,1.0,0.0,no benefit
315847,1.0,0.0,no benefit
344455,1.0,0.0,no benefit
406625,7.0,0.0,no benefit
189835,3.0,0.0,no benefit
388222,2.0,0.0,no benefit
353679,1.0,0.0,no benefit
395850,1.0,0.0,no benefit
298466,6.0,0.0,no benefit
405288,1.0,0.0,no benefit
273468,3.0,0.0,no benefit
405420,9.0,0.0,no benefit
413881,3.0,0.0,no benefit
378409,1.0,0.0,no benefit
283759,1.0,0.0,no benefit
415533,3.0,0.0,no benefit
228522,1.0,0.0,no benefit
364859,2.0,0.0,no benefit
402199,1.0,0.0,no benefit
346181,3.0,0.0,no benefit
412754,3.0,0.0,no benefit
300691,1.0,0.0,no benefit
413846,3.0,0.0,no benefit
396712,3.0,0.0,no benefit
297829,1.0,0.0,no benefit
404629,4.0,0.0,no benefit
379446,1.0,0.0,no benefit
366866,3.0,0.0,no benefit
255821,3.0,0.0,no benefit
291314,1.0,0.0,no benefit
396289,2.0,0.0,no benefit
382714,5.0,0.0,no benefit
306935,6.0,0.0,no benefit
408498,1.0,0.0,no benefit
410596,2.0,0.0,no benefit
416935,1.0,0.0,no benefit
316250,1.0,0.0,no benefit
409499,5.0,0.0,no benefit
406967,1.0,0.0,no benefit
414991,1.0,0.0,no benefit
414681,3.0,0.0,no benefit
336973,1.0,0.0,no benefit
404104,3.0,0.0,no benefit
212083,1.0,0.0,no benefit
394033,2.0,0.0,no benefit
374626,7.0,0.0,no benefit
378665,1.0,0.0,no benefit
279574,2.0,0.0,no benefit
381130,1.0,0.0,no benefit
380700,2.0,0.0,no benefit
399431,4.0,1.0,benefit
210110,2.0,0.0,no benefit
363542,1.0,0.0,no benefit
329944,2.0,0.0,no benefit
318042,2.0,0.0,no benefit
376760,5.0,0.0,no benefit
343149,3.0,0.0,no benefit
264517,2.0,0.0,no benefit
332516,1.0,0.0,no benefit
388154,3.0,0.0,no benefit
353878,1.0,0.0,no benefit
355949,5.0,0.0,no benefit
407417,3.0,0.0,no benefit
266589,3.0,0.0,no benefit
390734,3.0,0.0,no benefit
397636,3.0,1.0,benefit
408214,3.0,0.0,no benefit
272974,1.0,0.0,no benefit
388795,9.0,0.0,no benefit
355625,5.0,0.0,no benefit
407681,4.0,0.0,no benefit
371912,2.0,0.0,no benefit
358124,1.0,0.0,no benefit
396034,4.0,0.0,no benefit
274452,2.0,0.0,no benefit
406826,1.0,0.0,no benefit
378768,4.0,0.0,no benefit
406037,2.0,0.0,no benefit
277619,1.0,0.0,no benefit
339540,5.0,0.0,no benefit
390379,1.0,0.0,no benefit
170536,2.0,0.0,no benefit
382800,1.0,0.0,no benefit
350904,2.0,0.0,no benefit
386086,4.0,0.0,no benefit
392108,3.0,0.0,no benefit
401114,2.0,0.0,no benefit
374291,1.0,0.0,no benefit
316042,8.0,0.0,no benefit
408683,1.0,0.0,no benefit
335820,1.0,0.0,no benefit
355843,5.0,0.0,no benefit
381299,2.0,0.0,no benefit
404433,3.0,0.0,no benefit
388191,1.0,0.0,no benefit
225600,1.0,0.0,no benefit
301073,1.0,0.0,no benefit
399456,1.0,0.0,no benefit
402150,1.0,0.0,no benefit
244438,1.0,0.0,no benefit
374930,1.0,0.0,no benefit
349492,2.0,0.0,no benefit
359800,5.0,0.0,no benefit
378992,1.0,0.0,no benefit
331285,1.0,0.0,no benefit
334972,5.0,0.0,no benefit
383096,2.0,0.0,no benefit
353840,2.0,0.0,no benefit
397805,1.0,0.0,no benefit
326986,1.0,0.0,no benefit
371252,3.0,0.0,no benefit
300801,1.0,0.0,no benefit
383594,2.0,0.0,no benefit
391189,2.0,0.0,no benefit
408481,4.0,0.0,no benefit
406607,2.0,0.0,no benefit
311635,1.0,0.0,no benefit
336886,6.0,0.0,no benefit
307579,2.0,0.0,no benefit
403981,1.0,0.0,no benefit
320948,1.0,0.0,no benefit
404990,1.0,0.0,no benefit
341144,1.0,0.0,no benefit
414230,5.0,0.0,no benefit
405392,1.0,0.0,no benefit
415250,1.0,0.0,no benefit
359367,5.0,0.0,no benefit
305881,1.0,0.0,no benefit
280539,1.0,0.0,no benefit
327575,2.0,0.0,no benefit
414342,1.0,0.0,no benefit
354026,3.0,0.0,no benefit
308731,3.0,0.0,no benefit
387063,1.0,0.0,no benefit
398385,1.0,0.0,no benefit
218845,1.0,0.0,no benefit
408583,1.0,0.0,no benefit
408517,1.0,0.0,no benefit
396293,2.0,0.0,no benefit
192997,1.0,0.0,no benefit
381821,2.0,0.0,no benefit
334510,3.0,0.0,no benefit
410316,3.0,0.0,no benefit
321801,5.0,0.0,no benefit
346609,1.0,0.0,no benefit
409992,3.0,0.0,no benefit
410243,2.0,0.0,no benefit
328256,1.0,0.0,no benefit
263686,2.0,0.0,no benefit
343339,3.0,0.0,no benefit
367271,1.0,0.0,no benefit
373994,1.0,0.0,no benefit
245379,2.0,0.0,no benefit
408952,4.0,0.0,no benefit
336416,3.0,0.0,no benefit
402153,2.0,0.0,no benefit
300781,5.0,0.0,no benefit
346299,1.0,0.0,no benefit
314221,3.0,0.0,no benefit
352485,1.0,0.0,no benefit
399441,1.0,0.0,no benefit
402856,2.0,0.0,no benefit
337867,2.0,0.0,no benefit
286391,1.0,0.0,no benefit
411002,6.0,0.0,no benefit
415629,2.0,0.0,no benefit
413201,1.0,0.0,no benefit
416930,1.0,0.0,no benefit
390619,1.0,0.0,no benefit
368304,3.0,0.0,no benefit
181236,2.0,0.0,no benefit
373666,6.0,0.0,no benefit
394674,1.0,0.0,no benefit
405970,3.0,0.0,no benefit
367535,3.0,0.0,no benefit
354712,4.0,0.0,no benefit
352015,3.0,0.0,no benefit
180123,1.0,0.0,no benefit
387539,1.0,0.0,no benefit
309295,1.0,0.0,no benefit
262707,1.0,0.0,no benefit
346487,1.0,0.0,no benefit
334363,1.0,0.0,no benefit
390010,2.0,0.0,no benefit
395841,3.0,0.0,no benefit
338306,3.0,0.0,no benefit
380479,8.0,1.0,benefit
392070,4.0,0.0,no benefit
308513,2.0,0.0,no benefit
281266,1.0,0.0,no benefit
395490,2.0,0.0,no benefit
370748,1.0,0.0,no benefit
400142,1.0,0.0,no benefit
381908,1.0,0.0,no benefit
377290,1.0,0.0,no benefit
400779,2.0,0.0,no benefit
396484,3.0,0.0,no benefit
355097,2.0,0.0,no benefit
384058,1.0,0.0,no benefit
393209,2.0,0.0,no benefit
348485,6.0,0.0,no benefit
358895,3.0,0.0,no benefit
253688,1.0,0.0,no benefit
378941,4.0,0.0,no benefit
409088,3.0,0.0,no benefit
364677,1.0,0.0,no benefit
309917,1.0,0.0,no benefit
395738,2.0,0.0,no benefit
257577,2.0,0.0,no benefit
353865,1.0,0.0,no benefit
282543,2.0,0.0,no benefit
400632,1.0,0.0,no benefit
399401,1.0,0.0,no benefit
378963,1.0,0.0,no benefit
408392,2.0,0.0,no benefit
198594,2.0,0.0,no benefit
376126,2.0,0.0,no benefit
255956,4.0,0.0,no benefit
376775,1.0,0.0,no benefit
342208,4.0,0.0,no benefit
277831,1.0,0.0,no benefit
259467,1.0,0.0,no benefit
195986,4.0,0.0,no benefit
314917,1.0,0.0,no benefit
319050,2.0,0.0,no benefit
377748,1.0,0.0,no benefit
308440,1.0,0.0,no benefit
220952,3.0,0.0,no benefit
351960,2.0,0.0,no benefit
277526,1.0,0.0,no benefit
310250,3.0,0.0,no benefit
277069,1.0,0.0,no benefit
363133,3.0,0.0,no benefit
389494,2.0,0.0,no benefit
331490,2.0,0.0,no benefit
305155,6.0,0.0,no benefit
324389,1.0,0.0,no benefit
191461,2.0,0.0,no benefit
410214,3.0,0.0,no benefit
403110,1.0,0.0,no benefit
303172,3.0,0.0,no benefit
390078,2.0,0.0,no benefit
410002,1.0,0.0,no benefit
373392,1.0,0.0,no benefit
410554,2.0,0.0,no benefit
382162,1.0,0.0,no benefit
189142,3.0,0.0,no benefit
405593,3.0,0.0,no benefit
369757,3.0,0.0,no benefit
371217,4.0,0.0,no benefit
314031,2.0,0.0,no benefit
290463,1.0,0.0,no benefit
313369,4.0,0.0,no benefit
310258,4.0,0.0,no benefit
395204,7.0,0.0,no benefit
345079,4.0,0.0,no benefit
411239,3.0,0.0,no benefit
411376,2.0,0.0,no benefit
262122,1.0,0.0,no benefit
334686,2.0,0.0,no benefit
280568,1.0,0.0,no benefit
268837,1.0,0.0,no benefit
170051,1.0,0.0,no benefit
387709,1.0,0.0,no benefit
411500,1.0,0.0,no benefit
238918,2.0,0.0,no benefit
306978,1.0,0.0,no benefit
373050,1.0,0.0,no benefit
397908,1.0,0.0,no benefit
407676,1.0,0.0,no benefit
400709,1.0,0.0,no benefit
278821,5.0,0.0,no benefit
356484,1.0,0.0,no benefit
377127,4.0,0.0,no benefit
415518,2.0,0.0,no benefit
297930,2.0,0.0,no benefit
342415,1.0,0.0,no benefit
230076,2.0,0.0,no benefit
345231,1.0,0.0,no benefit
336984,1.0,0.0,no benefit
410926,1.0,0.0,no benefit
193097,4.0,1.0,benefit
415653,2.0,0.0,no benefit
390538,2.0,0.0,no benefit
360061,1.0,0.0,no benefit
211446,3.0,0.0,no benefit
383044,1.0,0.0,no benefit
351427,1.0,0.0,no benefit
348450,1.0,0.0,no benefit
264870,5.0,0.0,no benefit
370836,1.0,0.0,no benefit
397211,1.0,0.0,no benefit
342515,1.0,0.0,no benefit
374355,1.0,0.0,no benefit
311581,3.0,0.0,no benefit
289078,1.0,0.0,no benefit
402519,1.0,0.0,no benefit
396914,2.0,0.0,no benefit
392669,3.0,0.0,no benefit
358948,1.0,0.0,no benefit
317819,4.0,0.0,no benefit
398357,1.0,0.0,no benefit
366638,2.0,0.0,no benefit
369706,3.0,0.0,no benefit
363702,2.0,0.0,no benefit
384200,2.0,0.0,no benefit
405215,1.0,0.0,no benefit
344770,1.0,0.0,no benefit
314787,3.0,0.0,no benefit
388466,4.0,0.0,no benefit
386843,3.0,0.0,no benefit
294806,1.0,0.0,no benefit
393950,2.0,0.0,no benefit
389029,1.0,0.0,no benefit
398855,3.0,0.0,no benefit
411798,5.0,0.0,no benefit
248187,1.0,0.0,no benefit
383339,1.0,0.0,no benefit
223146,1.0,0.0,no benefit
405297,1.0,0.0,no benefit
247956,2.0,0.0,no benefit
411269,2.0,0.0,no benefit
345359,1.0,0.0,no benefit
407624,1.0,0.0,no benefit
379924,1.0,0.0,no benefit
386176,2.0,0.0,no benefit
335182,1.0,0.0,no benefit
371259,3.0,0.0,no benefit
415652,1.0,0.0,no benefit
381728,1.0,0.0,no benefit
398960,3.0,0.0,no benefit
411171,1.0,0.0,no benefit
409343,2.0,0.0,no benefit
391768,4.0,0.0,no benefit
220214,1.0,0.0,no benefit
413865,3.0,0.0,no benefit
304230,2.0,0.0,no benefit
332470,3.0,0.0,no benefit
376721,1.0,0.0,no benefit
357817,1.0,0.0,no benefit
274526,3.0,0.0,no benefit
370934,1.0,0.0,no benefit
371499,1.0,0.0,no benefit
308435,7.0,0.0,no benefit
403573,1.0,0.0,no benefit
226238,1.0,0.0,no benefit
300726,1.0,0.0,no benefit
326551,4.0,0.0,no benefit
402070,1.0,0.0,no benefit
223361,3.0,0.0,no benefit
395080,2.0,0.0,no benefit
205811,3.0,0.0,no benefit
293094,2.0,0.0,no benefit
405441,1.0,0.0,no benefit
336754,5.0,0.0,no benefit
371509,3.0,0.0,no benefit
343003,1.0,0.0,no benefit
234840,1.0,0.0,no benefit
219936,3.0,0.0,no benefit
377119,7.0,0.0,no benefit
248966,1.0,0.0,no benefit
199923,2.0,0.0,no benefit
361093,1.0,0.0,no benefit
242212,1.0,0.0,no benefit
338305,1.0,0.0,no benefit
371726,3.0,0.0,no benefit
412753,2.0,0.0,no benefit
416349,1.0,0.0,no benefit
399806,3.0,0.0,no benefit
382060,3.0,0.0,no benefit
379568,2.0,0.0,no benefit
350516,3.0,0.0,no benefit
387800,3.0,0.0,no benefit
362191,3.0,0.0,no benefit
343182,1.0,0.0,no benefit
363251,1.0,0.0,no benefit
338884,1.0,0.0,no benefit
379499,2.0,0.0,no benefit
403224,1.0,0.0,no benefit
342362,2.0,0.0,no benefit
350711,1.0,0.0,no benefit
397109,2.0,0.0,no benefit
373147,2.0,0.0,no benefit
357304,2.0,0.0,no benefit
403146,1.0,0.0,no benefit
318896,1.0,0.0,no benefit
267677,1.0,0.0,no benefit
354718,1.0,0.0,no benefit
407897,4.0,0.0,no benefit
405888,1.0,0.0,no benefit
320167,1.0,0.0,no benefit
391620,2.0,0.0,no benefit
388103,1.0,0.0,no benefit
373486,1.0,0.0,no benefit
369882,1.0,0.0,no benefit
216626,3.0,0.0,no benefit
279993,2.0,0.0,no benefit
380438,3.0,0.0,no benefit
380153,1.0,0.0,no benefit
326618,2.0,0.0,no benefit
333440,2.0,0.0,no benefit
330601,5.0,0.0,no benefit
279473,2.0,0.0,no benefit
386054,3.0,0.0,no benefit
213654,2.0,0.0,no benefit
313829,1.0,0.0,no benefit
400591,6.0,0.0,no benefit
386620,1.0,0.0,no benefit
307237,1.0,0.0,no benefit
402173,1.0,0.0,no benefit
393837,1.0,0.0,no benefit
362326,1.0,0.0,no benefit
366187,1.0,0.0,no benefit
272399,1.0,0.0,no benefit
381449,1.0,0.0,no benefit
396649,3.0,0.0,no benefit
334957,1.0,0.0,no benefit
379955,2.0,0.0,no benefit
404381,5.0,0.0,no benefit
284250,4.0,0.0,no benefit
251611,1.0,0.0,no benefit
275364,13.0,0.0,no benefit
361542,1.0,0.0,no benefit
407966,2.0,0.0,no benefit
289234,4.0,0.0,no benefit
203963,5.0,0.0,no benefit
215949,3.0,0.0,no benefit
400956,2.0,0.0,no benefit
397955,1.0,0.0,no benefit
373826,2.0,0.0,no benefit
378366,1.0,0.0,no benefit
393486,4.0,0.0,no benefit
218341,1.0,0.0,no benefit
338020,1.0,0.0,no benefit
407156,1.0,0.0,no benefit
373326,2.0,0.0,no benefit
392683,7.0,0.0,no benefit
337013,1.0,0.0,no benefit
349745,1.0,0.0,no benefit
377189,4.0,0.0,no benefit
273577,7.0,0.0,no benefit
346917,2.0,0.0,no benefit
392083,1.0,0.0,no benefit
284542,1.0,0.0,no benefit
204924,1.0,0.0,no benefit
392068,2.0,0.0,no benefit
247523,1.0,0.0,no benefit
397498,1.0,0.0,no benefit
399120,4.0,0.0,no benefit
309059,2.0,0.0,no benefit
310432,1.0,0.0,no benefit
329522,1.0,0.0,no benefit
410241,2.0,0.0,no benefit
410248,4.0,0.0,no benefit
375142,1.0,0.0,no benefit
412909,4.0,0.0,no benefit
403096,1.0,0.0,no benefit
415826,1.0,0.0,no benefit
405396,2.0,0.0,no benefit
360943,1.0,0.0,no benefit
264913,3.0,0.0,no benefit
367618,2.0,0.0,no benefit
402080,1.0,0.0,no benefit
405751,1.0,0.0,no benefit
400506,1.0,0.0,no benefit
403448,1.0,0.0,no benefit
378121,4.0,0.0,no benefit
391598,2.0,0.0,no benefit
287163,1.0,0.0,no benefit
388438,5.0,0.0,no benefit
383568,1.0,0.0,no benefit
401572,2.0,0.0,no benefit
405140,3.0,0.0,no benefit
407418,2.0,0.0,no benefit
394579,1.0,0.0,no benefit
375872,1.0,0.0,no benefit
376406,5.0,0.0,no benefit
409361,2.0,0.0,no benefit
201535,2.0,0.0,no benefit
376675,4.0,0.0,no benefit
332503,1.0,0.0,no benefit
264441,1.0,0.0,no benefit
174243,5.0,0.0,no benefit
283324,4.0,0.0,no benefit
341577,2.0,0.0,no benefit
339443,1.0,0.0,no benefit
376155,2.0,0.0,no benefit
410055,2.0,0.0,no benefit
325423,2.0,0.0,no benefit
262478,1.0,0.0,no benefit
345260,2.0,0.0,no benefit
374671,2.0,0.0,no benefit
375268,1.0,0.0,no benefit
398770,2.0,0.0,no benefit
201933,5.0,0.0,no benefit
338710,1.0,0.0,no benefit
369184,2.0,0.0,no benefit
177649,2.0,0.0,no benefit
358565,1.0,0.0,no benefit
380590,1.0,0.0,no benefit
239842,3.0,0.0,no benefit
373436,6.0,0.0,no benefit
337850,1.0,0.0,no benefit
248272,4.0,0.0,no benefit
333553,3.0,0.0,no benefit
396812,1.0,0.0,no benefit
356758,2.0,0.0,no benefit
398974,2.0,0.0,no benefit
200799,4.0,0.0,no benefit
408223,2.0,0.0,no benefit
337933,3.0,0.0,no benefit
374409,1.0,0.0,no benefit
404757,1.0,0.0,no benefit
344867,1.0,0.0,no benefit
390966,1.0,0.0,no benefit
404331,1.0,0.0,no benefit
378125,2.0,0.0,no benefit
347380,3.0,0.0,no benefit
270453,3.0,0.0,no benefit
373272,1.0,0.0,no benefit
360606,3.0,0.0,no benefit
344820,1.0,0.0,no benefit
381482,3.0,0.0,no benefit
366329,1.0,0.0,no benefit
241516,1.0,0.0,no benefit
374817,1.0,0.0,no benefit
295998,1.0,0.0,no benefit
383497,2.0,0.0,no benefit
405419,1.0,0.0,no benefit
395630,1.0,0.0,no benefit
380541,2.0,0.0,no benefit
329239,2.0,0.0,no benefit
199502,2.0,0.0,no benefit
383114,2.0,0.0,no benefit
397315,1.0,0.0,no benefit
403049,5.0,0.0,no benefit
398088,1.0,0.0,no benefit
361502,3.0,0.0,no benefit
362876,1.0,0.0,no benefit
337208,1.0,0.0,no benefit
296145,2.0,0.0,no benefit
392490,4.0,0.0,no benefit
406997,1.0,0.0,no benefit
405353,1.0,0.0,no benefit
401272,1.0,0.0,no benefit
362553,3.0,0.0,no benefit
408023,2.0,0.0,no benefit
396571,1.0,0.0,no benefit
406319,1.0,0.0,no benefit
292303,2.0,0.0,no benefit
282338,2.0,0.0,no benefit
334185,1.0,0.0,no benefit
343956,1.0,0.0,no benefit
407770,1.0,0.0,no benefit
341997,4.0,0.0,no benefit
384732,2.0,0.0,no benefit
254939,1.0,0.0,no benefit
346383,1.0,0.0,no benefit
334783,2.0,0.0,no benefit
403762,2.0,0.0,no benefit
408921,3.0,0.0,no benefit
375095,1.0,0.0,no benefit
345436,2.0,0.0,no benefit
335017,1.0,0.0,no benefit
397710,2.0,0.0,no benefit
270665,3.0,0.0,no benefit
274070,1.0,0.0,no benefit
403884,2.0,0.0,no benefit
334506,4.0,0.0,no benefit
407410,4.0,0.0,no benefit
391477,2.0,0.0,no benefit
380731,4.0,0.0,no benefit
376462,3.0,0.0,no benefit
338294,1.0,0.0,no benefit
396531,2.0,0.0,no benefit
243763,1.0,0.0,no benefit
292752,1.0,0.0,no benefit
392367,2.0,0.0,no benefit
364176,1.0,0.0,no benefit
273535,1.0,0.0,no benefit
348690,3.0,0.0,no benefit
392859,3.0,0.0,no benefit
381425,1.0,0.0,no benefit
277285,1.0,0.0,no benefit
362507,6.0,0.0,no benefit
403255,3.0,0.0,no benefit
177658,1.0,0.0,no benefit
408750,2.0,0.0,no benefit
309450,3.0,0.0,no benefit
394467,3.0,0.0,no benefit
400027,1.0,0.0,no benefit
411578,3.0,0.0,no benefit
318995,2.0,0.0,no benefit
357468,1.0,0.0,no benefit
209404,2.0,0.0,no benefit
404195,1.0,0.0,no benefit
403206,6.0,0.0,no benefit
389498,4.0,0.0,no benefit
407181,3.0,0.0,no benefit
388604,2.0,0.0,no benefit
347859,1.0,0.0,no benefit
248627,3.0,0.0,no benefit
369801,4.0,0.0,no benefit
223476,1.0,0.0,no benefit
403870,2.0,0.0,no benefit
213704,3.0,0.0,no benefit
339412,1.0,0.0,no benefit
258671,5.0,0.0,no benefit
401649,7.0,0.0,no benefit
411172,1.0,0.0,no benefit
410697,1.0,0.0,no benefit
382758,1.0,0.0,no benefit
374933,1.0,0.0,no benefit
301367,2.0,0.0,no benefit
408047,1.0,0.0,no benefit
409069,1.0,0.0,no benefit
315303,1.0,0.0,no benefit
264348,6.0,0.0,no benefit
365502,1.0,0.0,no benefit
324513,2.0,0.0,no benefit
332880,1.0,0.0,no benefit
192628,1.0,0.0,no benefit
385782,2.0,0.0,no benefit
375155,1.0,0.0,no benefit
375233,2.0,0.0,no benefit
400980,2.0,0.0,no benefit
393078,2.0,0.0,no benefit
294107,3.0,0.0,no benefit
379244,4.0,0.0,no benefit
331284,2.0,0.0,no benefit
360901,1.0,0.0,no benefit
381575,2.0,0.0,no benefit
324680,1.0,0.0,no benefit
353680,2.0,0.0,no benefit
350231,2.0,0.0,no benefit
402010,1.0,0.0,no benefit
349773,4.0,0.0,no benefit
400417,2.0,0.0,no benefit
372858,3.0,0.0,no benefit
345911,1.0,0.0,no benefit
361482,2.0,0.0,no benefit
397786,2.0,0.0,no benefit
334166,1.0,0.0,no benefit
374475,1.0,0.0,no benefit
410109,5.0,0.0,no benefit
373484,7.0,0.0,no benefit
367926,3.0,0.0,no benefit
368036,2.0,0.0,no benefit
381384,1.0,0.0,no benefit
396018,1.0,0.0,no benefit
264953,1.0,0.0,no benefit
402622,1.0,0.0,no benefit
380726,1.0,0.0,no benefit
305171,2.0,0.0,no benefit
334108,2.0,0.0,no benefit
354821,1.0,0.0,no benefit
329610,1.0,0.0,no benefit
179304,2.0,0.0,no benefit
239575,1.0,0.0,no benefit
365350,4.0,0.0,no benefit
394911,1.0,0.0,no benefit
403154,1.0,0.0,no benefit
398897,2.0,0.0,no benefit
387776,1.0,0.0,no benefit
240686,2.0,0.0,no benefit
376186,4.0,0.0,no benefit
373648,1.0,0.0,no benefit
342085,6.0,0.0,no benefit
241032,4.0,0.0,no benefit
347083,2.0,0.0,no benefit
381340,1.0,0.0,no benefit
362339,7.0,0.0,no benefit
411018,1.0,0.0,no benefit
412114,2.0,0.0,no benefit
408119,1.0,0.0,no benefit
402852,1.0,0.0,no benefit
410212,2.0,0.0,no benefit
243474,4.0,0.0,no benefit
401595,2.0,0.0,no benefit
371625,5.0,0.0,no benefit
375946,4.0,0.0,no benefit
407489,2.0,0.0,no benefit
411729,1.0,0.0,no benefit
337737,3.0,0.0,no benefit
392812,4.0,0.0,no benefit
378542,1.0,0.0,no benefit
407817,4.0,0.0,no benefit
388764,6.0,0.0,no benefit
338103,1.0,0.0,no benefit
410293,1.0,0.0,no benefit
275932,4.0,0.0,no benefit
409733,1.0,0.0,no benefit
372661,1.0,0.0,no benefit
246926,1.0,0.0,no benefit
179977,1.0,0.0,no benefit
379706,1.0,0.0,no benefit
407749,1.0,0.0,no benefit
376601,3.0,0.0,no benefit
287833,1.0,0.0,no benefit
307717,3.0,0.0,no benefit
263718,1.0,0.0,no benefit
274598,3.0,0.0,no benefit
395861,2.0,0.0,no benefit
384532,3.0,0.0,no benefit
298611,2.0,0.0,no benefit
410645,2.0,0.0,no benefit
310263,2.0,0.0,no benefit
399066,1.0,0.0,no benefit
408983,6.0,0.0,no benefit
374965,1.0,0.0,no benefit
393094,1.0,0.0,no benefit
397336,1.0,0.0,no benefit
350433,1.0,0.0,no benefit
409071,3.0,0.0,no benefit
382586,1.0,0.0,no benefit
407046,1.0,0.0,no benefit
369781,4.0,0.0,no benefit
309580,4.0,0.0,no benefit
304228,1.0,0.0,no benefit
338495,2.0,0.0,no benefit
349012,2.0,0.0,no benefit
295049,1.0,0.0,no benefit
375218,2.0,0.0,no benefit
228400,1.0,0.0,no benefit
389167,2.0,0.0,no benefit
358881,2.0,0.0,no benefit
